YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M_MAX,PRECTOTCORR,RH2M,T2M_MIN,WS10M_RANGE,Rainfall
2018,9,11,1.49,30.23,37.28,88.31,23.23,3.02,8.43401432
2018,9,12,1.87,30.4,16.74,89.69,23.81,3.39,13.61718845
2018,9,13,3.93,30.23,19.98,90.25,24.09,1.25,4.560730457
2018,9,14,2.76,29.01,13.4,89.12,23.62,1.38,8.904392242
2018,9,15,4.64,31.99,2.38,81.62,24.4,1.43,12.25435638
2018,9,16,5.81,31.67,0.42,82.88,23.87,1.01,0.292546809
2018,9,17,5.97,31.48,0.13,84.5,23.96,1.59,0.760621667
2018,9,18,5.8,31.52,0.09,82.75,23.42,1.05,0.936149836
2018,9,19,4.85,29.64,0.2,89.62,23.96,1.48,0
2018,9,20,3.51,31.34,1.33,85.81,24.01,2.27,0
2018,9,21,3.31,32.42,13.27,85.06,23.29,0.96,2.111152887
2018,9,22,5.61,31.17,0.1,84.06,23.21,1.66,1.387564421
2018,9,23,4.51,31.73,0.05,83.62,23.39,1.39,1.585866809
2018,9,24,2.11,29.98,3.99,86.88,23.44,1.8,0.936149836
2018,9,25,1.28,30.86,9.87,87,22.99,3,3.646510363
2018,9,26,2.94,31.59,2.22,84.62,22.33,1.91,0
2018,9,27,3.89,31.56,2.41,82.56,22.17,1.62,0
2018,9,28,3.21,31.49,0.66,83,21.32,0.86,0.387788981
2018,9,29,4.35,31.62,3.33,82.56,22.38,0.7,0.204782769
2018,9,30,4.17,31.39,6.96,83.5,22.21,1.04,0.155115589
2018,10,1,3.94,31.62,0.28,81.5,21.63,0.92,0.842593968
2018,10,2,4.51,30.4,3.13,83.75,21.41,1.09,0
2018,10,3,4.11,30.95,0.32,77.88,20.73,1.04,6.40371418
2018,10,4,5.39,32.29,0,75.06,20.21,1.51,1.414515615
2018,10,5,5.53,31.15,0.08,76.19,21.26,0.7,0
2018,10,6,5.28,30.27,0.16,79.44,21.44,0.91,18.04648972
2018,10,7,5.03,29.78,0.08,79.5,20.87,0.98,0.770357251
2018,10,8,5.07,29.12,2.99,80.44,20.17,0.87,1.758586884
2018,10,9,5.12,29.03,0.76,81.12,18.76,1.23,0.993983865
2018,10,10,4.85,27.96,0.88,82.25,18.72,1.43,0
2018,10,11,3.89,28.1,4.3,85,20.2,0.76,6.583370209
2018,10,12,2.13,29.35,6.82,84.94,19.9,1.46,3.59363389
2018,10,13,4.34,27.45,7.67,86.88,19.56,1.09,0.11469046
2018,10,14,4.1,28.69,2.65,86.25,18.89,0.91,0.868372679
2018,10,15,4.7,28.01,1.15,84.62,17.44,1.16,0.198934913
2018,10,16,4.89,28.4,0,74.44,16.83,2.01,0
2018,10,17,5.07,27.83,0.06,80.25,16.42,1.48,2.026198149
2018,10,18,2.9,27.36,0.16,83.56,17.55,0.73,1.265877247
2018,10,19,3.63,28.82,0,78.88,17.51,2.02,0
2018,10,20,4.64,29.36,0,78.5,17.9,1.3,0
2018,10,21,5.07,29.39,0,80.25,18.19,1.05,0
2018,10,22,5.17,30.08,0,78.38,19.02,1.09,0
2018,10,23,5.16,28.48,0,82.88,19.12,1.3,0
2018,10,24,5.03,27.95,0.05,82,17.77,1.48,0
2018,10,25,5.19,28.19,0,76.88,17.56,1.6,4.281776905
2018,10,26,5.23,28.58,0,78.81,18.03,1.74,3.364253283
2018,10,27,5.19,28.62,0.24,80.81,18.37,1.33,0
2018,10,28,4.54,28.4,0.31,79.25,18.95,1.45,0
2018,10,29,4.34,28.88,0.06,75.5,18.62,1.09,0
2018,10,30,4.99,28.58,0.01,82.75,18.2,1.7,0
2018,10,31,5.03,27.9,0.63,82.31,18.02,1.2,0
2018,11,1,5.07,29.26,0.01,77,18.37,1.64,0
2018,11,2,4.94,28.7,1.63,80.94,18.44,1.69,0
2018,11,3,4.47,27.63,0.14,82.88,18.66,1.06,1.376285315
2018,11,4,3.12,26.45,2.79,85.94,17.61,2.29,0.42053166
2018,11,5,2.83,26.48,3.37,87.75,17.71,2.48,0
2018,11,6,3.56,26.3,2.25,86.88,16.87,2.23,0.905463278
2018,11,7,3.71,25.02,0,72.44,14.31,1.97,0
2018,11,8,4.55,25.85,0,78.94,13.78,1.07,0
2018,11,9,4.62,26.12,0,76.31,14.84,1.34,0
2018,11,10,4.64,26,0,76.44,14.9,1.64,0
2018,11,11,4.69,26.77,0,77.56,14.76,1.26,0
2018,11,12,4.56,26.14,0,80.31,15.64,1.2,0
2018,11,13,4.61,26,0,85.31,15.48,0.98,0
2018,11,14,4.08,25.85,0.02,82.56,15.76,1.5,5.008150101
2018,11,15,2.84,25.07,1.01,85,15.38,1.65,0
2018,11,16,2.8,25.5,0.16,81.38,16.12,1.77,0
2018,11,17,3.05,24.5,0.1,84,15.58,1.99,0
2018,11,18,3.61,24.94,0,75.81,12.18,1.69,0
2018,11,19,3.86,24.02,0,77.5,12.65,1.7,0
2018,11,20,3.96,23.59,0,82.94,13.35,1.52,0
2018,11,21,3.98,24.26,0,82.75,12.96,1.16,0
2018,11,22,4.2,24.81,0,82.12,13.26,0.91,0
2018,11,23,4.28,25.26,0,81.56,13.62,1.49,0
2018,11,24,4.23,25.45,0,85.12,14.37,1.87,0
2018,11,25,4.39,25.68,0,83.44,13.76,0.92,0
2018,11,26,4.43,26.64,0,77.75,13.07,1.91,0
2018,11,27,4.45,26.45,0,79.25,13.26,1.27,0
2018,11,28,4.44,25.86,0,76.19,13.13,1.73,0
2018,11,29,4.35,26.68,0,72.38,13.47,2.16,0
2018,11,30,4.38,24.48,0,80.12,12.94,1.34,0
2018,12,1,4.12,24.28,0,78.31,12.33,1.34,0
2018,12,2,4.13,24.23,0,83.5,13.83,1.44,0
2018,12,3,3.89,22.76,0,81.44,13.65,2.17,0
2018,12,4,4.19,23.67,0,82.62,12.95,1.53,0
2018,12,5,3.97,22.12,0,82.88,12.91,1.46,0
2018,12,6,3.88,23.87,0,81.75,14.33,1.51,0
2018,12,7,3.84,23.08,0,85.06,13.37,1.19,0
2018,12,8,4.16,22.81,0,82.88,12.01,0.98,0
2018,12,9,4.22,23.57,0,80.75,11.86,1.34,0
2018,12,10,4.26,23.55,0,78,12.94,1.02,0
2018,12,11,4.14,24.94,0,76.5,11.47,1.73,0
2018,12,12,4.12,24.78,0,75.19,12.52,1.44,0
2018,12,13,4.02,24.4,0,74.19,12.68,1.88,0
2018,12,14,3.83,24.58,0,79.25,12.35,1.96,0
2018,12,15,3.92,24.94,0,78.06,12.12,1.44,0
2018,12,16,2.98,25.12,0,76.25,12.32,1.46,0
2018,12,17,1.94,24.94,0.08,78.94,12.64,2.07,0
2018,12,18,0.75,17.29,19.41,95,14.06,2.31,2.013661146
2018,12,19,2.56,22.54,0.72,86.31,12.12,1.55,14.06075096
2018,12,20,3.5,22.76,0,82.06,9.84,1.34,0.26897797
2018,12,21,3.38,20.6,0,88.44,11.42,1.41,0
2018,12,22,3.78,22.63,0,81.38,11.56,1.35,0
2018,12,23,4.09,23.26,0,78.19,10.59,1.24,0
2018,12,24,4.07,22.71,0,82.81,10.7,1.31,0
2018,12,25,3.52,20.33,0,87.75,11.29,0.87,0
2018,12,26,3.28,20.79,0,85.06,9.25,1.8,0
2018,12,27,3.7,21.01,0,82.56,9,1.87,0
2018,12,28,2.05,20.41,0.34,78.94,10.33,1.87,0.911493421
2018,12,29,3.76,20.62,0,66.69,7.25,2.58,0
2018,12,30,4.31,21.48,0,77.56,6.92,0.98,0
2018,12,31,4.36,22.7,0,69.69,7.47,2.02,0
2019,1,1,4.32,22.47,0,70.81,9.07,1.45,0
2019,1,2,4.26,21.59,0,68.94,8.19,1.87,0
2019,1,3,3.94,22.73,0,79.25,8.85,1.77,0
2019,1,4,3.63,21.14,0,80.06,8.15,1.73,0
2019,1,5,4.23,21.24,0,78.19,8.75,1.5,0
2019,1,6,4.06,22.58,0,74.25,9.62,1.75,0
2019,1,7,4.43,24.13,0,72.19,9.78,1.62,0
2019,1,8,4.31,22.73,0,79.44,10.89,1.51,0
2019,1,9,3.88,23.48,0.03,75.06,10.51,2.06,0
2019,1,10,3.49,21.28,0.19,78.75,9.28,1.57,0
2019,1,11,4.24,21.23,0,77.38,9.48,2.37,0.267611057
2019,1,12,4.35,22.35,0,71.19,8.84,1.45,0
2019,1,13,4.43,24.48,0,69.94,9.18,2.02,0
2019,1,14,4.24,22.37,0,79.44,10.2,2.16,0
2019,1,15,3.71,22.19,0,73.75,9.51,2.1,0
2019,1,16,4.28,22.19,0,76.69,8.6,1.3,0
2019,1,17,4.45,24.26,0,70.94,10.66,1.58,0
2019,1,18,4.4,22.83,0,74.75,9.87,1.77,0
2019,1,19,4.38,22.25,0,75.44,9.34,1.51,0
2019,1,20,4.31,22.46,0,76.38,9.37,1.15,0
2019,1,21,4.42,23.41,0,71.69,9.8,1.74,0
2019,1,22,4.43,24.48,0,71.88,9.87,1.41,0
2019,1,23,4.56,24.4,0,76.12,10.7,1.24,0
2019,1,24,4.23,24.09,0,80.44,10.43,1.73,0
2019,1,25,4.27,24.55,0,70.56,10.93,1.74,0
2019,1,26,3.93,26.39,0,74.75,11.63,1.64,0
2019,1,27,3.75,25.08,0,74.75,13.05,1.5,0
2019,1,28,4.28,24.37,0,78.06,12.01,1.91,0
2019,1,29,2.13,22.38,0.31,76.44,11.35,1.72,0
2019,1,30,4.4,21.37,0,63.75,8.23,3.16,2.662700653
2019,1,31,4.87,23.03,0,71.12,7.8,1.94,0
2019,2,1,4.18,24.32,0,68.69,9.36,2.05,0
2019,2,2,4.99,25.33,0,68.62,9.88,2.39,0
2019,2,3,4.72,24.43,0,70.69,10.13,2.12,0
2019,2,4,4.51,23.76,0,67.38,9.5,1.72,0
2019,2,5,4.38,25.51,0,69.62,9.57,1.86,0
2019,2,6,4.17,24.76,0,68.12,10.42,2.25,0
2019,2,7,4.33,24.5,0,67.88,10.65,1.84,0
2019,2,8,3.03,26.83,0.03,70.06,12.55,1.67,0
2019,2,9,2.97,23.92,3.89,85,12.91,1.47,1.967541814
2019,2,10,4.32,23.52,0.02,75.56,9.32,1.92,0.506676674
2019,2,11,4.88,23.99,0,70.62,8.09,1.59,0
2019,2,12,5.21,25.58,0,68.5,10.61,2.13,0
2019,2,13,5.1,26.61,0,68.88,12.07,1.23,0
2019,2,14,4.62,26.87,0,69.19,13.2,1.52,0
2019,2,15,4.5,26.8,0,71.62,13.73,2.42,0
2019,2,16,1.44,24.3,1.96,72,13.84,2.83,0
2019,2,17,4.17,22.42,3.15,77.12,12.9,2.79,0.585093617
2019,2,18,2.63,22.26,1.84,72.31,11.45,2.19,0.643761039
2019,2,19,2.99,22.9,0.07,65.94,10.35,2.88,0
2019,2,20,3.27,25.81,0,63.44,11.72,4.05,0
2019,2,21,3.81,24.46,0,71.88,11.87,2.38,0
2019,2,22,4.45,25.8,0,72.12,11.77,2.78,0
2019,2,23,3.89,27.01,0.17,67.44,14.95,3.07,0
2019,2,24,4.94,26.35,0,60.5,12.98,2.4,0
2019,2,25,4.35,26.01,0.07,57.06,11.32,1.9,0
2019,2,26,4.84,26.38,0.01,64.94,11.66,2.14,0
2019,2,27,3.09,26.4,1.58,74.38,12.01,1.98,0
2019,2,28,1.48,22.73,16.47,84.88,13.1,2.63,5.480137348
2019,3,1,5.2,22.87,0,63.19,9.4,3.42,4.106956482
2019,3,2,5.88,24.19,0,64.31,8.13,1.82,0
2019,3,3,5.69,26.28,0,67.81,10.05,2.23,0
2019,3,4,4.17,24.71,0.66,68.06,11.28,2.38,0
2019,3,5,4.01,24.37,5.56,80.31,13.53,3.15,0.292546809
2019,3,6,4.2,25.44,2.06,75.62,12.88,1.84,7.734600544
2019,3,7,5.08,25.82,0,66.5,12.69,2.43,2.766056776
2019,3,8,5.66,25.09,0,62.12,10.87,2.58,0
2019,3,9,4.89,25.87,0,57.44,11.19,3.08,0
2019,3,10,4.36,26.58,0,62.06,12.28,2.58,0
2019,3,11,4.48,27.16,0,71,13.12,2.87,0
2019,3,12,5.06,28.68,0,60.94,15.36,2.96,0
2019,3,13,5.6,30.48,0,56.06,14.08,2.3,0
2019,3,14,5.43,31.29,0,57.19,14.22,3.02,0
2019,3,15,5.45,29.42,0,58.19,15.85,3.16,0
2019,3,16,6.06,30.45,0,56.25,18.29,2.9,0
2019,3,17,5.71,30.45,0.01,50.62,16.73,3.3,0
2019,3,18,4.34,29.81,0.45,57.56,14.95,2.88,0
2019,3,19,4.71,28.47,1.7,65.44,15.31,1.8,0.468074918
2019,3,20,4.79,29.49,0,55.25,14.22,3.07,11.0435133
2019,3,21,5.22,30.62,0.03,51.81,13.48,3.23,0
2019,3,22,5.6,30.75,0.62,58.25,15.14,4.34,0
2019,3,23,5.57,30.63,0.34,61.62,17.69,4.08,3.462290525
2019,3,24,5.22,30.87,0,47.44,14.07,2.85,0
2019,3,25,5.32,32.13,0,49.75,13.87,3.02,0
2019,3,26,4.35,32.17,8.32,59,15.32,2.23,0
2019,3,27,5.46,29.01,1.07,62.5,15.25,3.58,5.576978207
2019,3,28,6.69,30.51,0,62,15.44,2.5,0.400716782
2019,3,29,6.1,30.8,0.01,63.19,16.5,2.84,0
2019,3,30,1.96,29.71,3.09,65.12,18.43,1.91,0
2019,3,31,1.47,30.05,22.29,77.19,19.21,1.71,5.239240646
2019,4,1,4.58,29.73,7.48,76.06,19.45,2.26,17.52584076
2019,4,2,5.17,29.12,4.37,75.62,18.65,1.91,0.830659389
2019,4,3,4.73,30.9,0.11,70.12,17.41,2.05,10.26582623
2019,4,4,2.27,30.53,2.05,70.75,16.37,1.99,0
2019,4,5,3.65,30.69,0.78,72.25,17.42,2.47,5.063769341
2019,4,6,4.57,30.96,13.5,70.94,17.69,2.28,0
2019,4,7,2.2,26.9,12.68,80.06,18.26,1.41,3.729776859
2019,4,8,4.84,29.23,1.76,73.44,17.54,3,2.843132257
2019,4,9,1.79,23.65,24.58,85.88,18.1,2.44,2.607591867
2019,4,10,5.62,30.39,0.04,73,17.34,1.96,10.15741062
2019,4,11,6.52,31.62,0.51,70.88,17.53,1.58,0
2019,4,12,6.63,33.62,0.13,69.25,18.32,1.9,0
2019,4,13,6.26,31.38,1.76,72.19,20.49,1.71,0
2019,4,14,3.25,32.14,11.69,69.62,20.16,1.64,0.319276035
2019,4,15,3.47,32.58,17.45,70.25,19.33,1.59,8.06158638
2019,4,16,3.93,32.2,20.63,73.56,19.79,2.41,5.604974747
2019,4,17,5.64,31.01,6.73,78.75,21.4,2.38,9.407658577
2019,4,18,5.81,31.29,0,67.5,19.69,3.2,7.333506107
2019,4,19,6.42,31.89,0,65.69,19.02,2.69,0
2019,4,20,6.02,31.32,1.91,62.69,18.33,2.02,0
2019,4,21,3.57,30.93,12.32,67.12,17.66,2.39,5.835005283
2019,4,22,3.44,31.61,1.89,64.25,19.14,2.09,2.758096218
2019,4,23,6.3,31.8,1.72,68.12,18.03,1.36,0.633214056
2019,4,24,6.62,33.76,2.19,66.81,19.15,1.61,2.60781002
2019,4,25,6.77,33.83,0.27,68.25,20.33,1.7,1.066415787
2019,4,26,5.4,34.97,2.64,66.69,21.95,2.43,0.147812977
2019,4,27,4.19,34.21,15.89,70.38,21.97,1.54,1.242778063
2019,4,28,2.58,32.83,20.79,76.56,22,2.8,2.848202705
2019,4,29,2.93,33.05,14.62,75.56,21.52,2.21,3.666363955
2019,4,30,3.07,32.94,14.44,77.06,21.62,2.61,3.655054808
2019,5,1,3.73,31.29,41.76,80,23.09,3.73,13.61566448
2019,5,2,5.39,33.14,12.92,76.44,22.59,3.55,11.03826809
2019,5,3,1.95,32.55,13.98,80.75,21.77,1.86,11.20285797
2019,5,4,1.03,30.84,95.94,85.69,21.48,3.45,19.31467056
2019,5,5,4.19,30.07,6.97,79.25,19.22,3.09,75.61557007
2019,5,6,6.59,32.67,2.35,75.38,21.3,2.48,4.174063683
2019,5,7,4.04,33.9,1.07,70.5,20.06,2.3,3.156505823
2019,5,8,4.09,33.12,7.61,73.94,20.99,3.01,0.232673407
2019,5,9,4.22,33.35,5.35,77.19,22.08,3.34,0
2019,5,10,3.81,35.05,6.59,75.81,22.54,2.27,0
2019,5,11,4.9,32.94,10.8,81.06,23.06,2.11,0
2019,5,12,5.21,32.48,6.08,80.62,22.7,2.5,0.409565538
2019,5,13,5.28,32.4,5.97,79.5,22.58,2.05,1.814290643
2019,5,14,5.47,32.28,9.89,73.62,22.41,1.96,9.593718529
2019,5,15,4.43,30.9,9.89,75.75,21.06,1.99,8.316641808
2019,5,16,5.14,32.97,7.5,76.5,21.16,1.56,0.115318902
2019,5,17,3.82,31.48,29.5,79.25,21.4,2.36,11.78235626
2019,5,18,3.9,32.14,12.78,80.25,22.38,2.34,4.54074049
2019,5,19,5.91,31.87,5.67,81.44,23.37,1.68,0
2019,5,20,5.24,31.15,1.99,77,22.33,1.9,0
2019,5,21,4,32.55,15.1,78.81,21.79,1.56,2.141591549
2019,5,22,4.13,33.96,18.04,73.62,22.87,1.95,3.266087055
2019,5,23,2.59,30.73,14.25,82.81,22.19,2.16,2.308117867
2019,5,24,2.54,32.16,11.46,80.25,22.36,1.99,5.034619808
2019,5,25,2.47,30.81,27.04,83.25,22.3,2.93,16.58910942
2019,5,26,5.7,32.3,8.13,79.25,22.21,2.2,11.68821335
2019,5,27,3.73,34.37,7.4,71.56,21.15,2.27,1.978568912
2019,5,28,3.39,35.09,3.32,68.88,22.03,2.26,2.629590511
2019,5,29,5.03,34.38,8.23,71.94,21.5,2.09,0
2019,5,30,2.89,35.01,6.64,72.5,21.95,1.8,2.514696598
2019,5,31,3.42,33.05,8.88,76.69,22.26,2.33,4.010086536
2019,6,1,5.82,31.86,1.42,77.44,22.36,1.84,1.039400816
2019,6,2,4,32.53,1.79,75.31,22.49,0.95,0
2019,6,3,4.37,31.66,26.56,80.5,22.84,1.27,5.874472141
2019,6,4,4.02,32.18,22.93,82.38,22.08,1.34,27.5495491
2019,6,5,5.99,30.92,7.07,83.69,23.06,2.45,5.203754902
2019,6,6,5.44,28.77,1.14,86.56,23.71,1.1,0.568886518
2019,6,7,4.81,31.83,4.1,81.56,23.73,0.68,8.285743713
2019,6,8,5.47,34.24,4.7,76.62,23.42,0.79,7.772726536
2019,6,9,5.67,33.65,7.42,79.19,23.83,1.85,5.774868965
2019,6,10,5.58,34.9,5.23,77.06,24.23,0.89,2.742311001
2019,6,11,4.33,32.03,17.48,80.88,24.55,0.78,9.032032013
2019,6,12,6.06,36.99,1.96,74.62,23.98,1.24,0.336789399
2019,6,13,6.84,34.2,2.18,78.31,26.01,1.42,0.449052513
2019,6,14,3.43,31.6,11.3,85.81,25.9,1.65,12.66643524
2019,6,15,3.58,32.95,8.06,82.69,25.33,2.46,7.814315796
2019,6,16,3.12,33.12,20.6,82.5,24.3,1.89,1.346438169
2019,6,17,3.29,34.62,16.72,80.31,24.61,1.94,1.453873396
2019,6,18,4.95,33.47,2.65,77.44,24.99,1.02,1.73024857
2019,6,19,6.36,34.49,0.47,77.88,24.99,0.45,2.104973078
2019,6,20,4.38,28.79,2.56,86.44,25.74,1.78,0.146273404
2019,6,21,2.61,31.98,6.99,80.75,24.76,1.3,4.446594238
2019,6,22,6.48,33.94,7.5,81.31,25,2.05,26.73386383
2019,6,23,6.04,33.99,1.46,78.88,24.9,1.78,3.423937082
2019,6,24,5.48,34.02,5.18,80.69,24.58,2.41,0.873689771
2019,6,25,2.61,32.66,23.54,85.38,25.04,2.82,1.637996316
2019,6,26,1.96,30.47,43.97,89.31,25.32,1.85,2.595317841
2019,6,27,2.41,29.98,54.65,89,25.3,3.61,15.56649208
2019,6,28,2.57,33.54,24.71,82.75,24.58,3.66,22.65389824
2019,6,29,3.56,33.3,3.08,79,24.54,0.92,6.140362263
2019,6,30,5.83,35.85,1.34,75.19,24.89,1.16,1.791193962
2019,7,1,5.88,35.31,13.81,79.12,26.03,2.3,0.2682226
2019,7,2,5.03,36.15,4.42,76.44,25.55,2.18,2.924827099
2019,7,3,5.34,33.78,6.38,76.62,25,1.4,3.831346035
2019,7,4,5.6,34.69,6.28,76.75,25.51,1.44,26.22891235
2019,7,5,4.52,29.89,15.21,90.75,25.97,1.3,5.89827776
2019,7,6,5.34,33.27,27.21,85.62,25.19,1.27,3.402899742
2019,7,7,3.85,35.65,12.17,81.62,25.08,1.93,6.384945869
2019,7,8,1.37,32.72,51.57,84.88,25.26,1.41,8.669092178
2019,7,9,2.54,33.83,101.22,84.06,24.77,1.94,48.72941208
2019,7,10,1.64,30.12,45.78,91.44,24.83,1.73,69.60442352
2019,7,11,1.84,28.69,32.97,93.81,25.09,1.64,26.7598114
2019,7,12,2.39,28.9,16.2,92.31,24.33,1.59,14.07002068
2019,7,13,2.97,29.91,23.7,89.44,23.92,2.73,10.0991497
2019,7,14,1.6,29.62,35.58,90.62,24.04,2.21,5.199100018
2019,7,15,1.5,30.56,34.35,89.25,23.83,3.68,23.04804993
2019,7,16,5.15,32.62,10.43,82.81,23.59,0.98,6.21164465
2019,7,17,5.19,33.97,0.74,76.31,23.13,1.05,2.621266127
2019,7,18,6.03,34.7,0.44,76.81,24.16,1.15,0
2019,7,19,5.65,33.8,2.16,79.44,24.49,1.05,2.05264163
2019,7,20,5.75,32.46,2.2,84.19,24.99,2.08,1.608827114
2019,7,21,4.24,32.3,6.27,84.94,24.3,2.8,0.221907198
2019,7,22,2.11,29.2,19.05,89.75,24.28,1.88,0.101594009
2019,7,23,1.7,30.88,25.27,86.12,23.7,1.46,10.10495281
2019,7,24,3.45,30.41,4.62,87.38,23.83,1.37,2.511936426
2019,7,25,4.72,31.5,4.77,86.06,24.41,0.61,1.719780803
2019,7,26,4.99,30.58,7.86,87.69,24.22,1.59,0
2019,7,27,4.14,35.23,10.42,77.94,24.02,1.78,8.334284782
2019,7,28,5.91,33.34,1.16,80.94,24.55,1.28,0.776675165
2019,7,29,5.85,32.04,4.73,84.19,24.58,0.88,10.87483501
2019,7,30,5.6,31.03,5.21,84.31,23.51,2.17,1.026320815
2019,7,31,3.6,31.38,19.61,81.38,24.33,1.7,20.30161667
2019,8,1,4.96,31.4,33.36,81.12,24.14,1.23,30.98419952
2019,8,2,6.02,29.98,9.78,88.88,24.49,1.98,6.591296673
2019,8,3,5.45,33.71,2.72,81.75,24.76,1.71,3.113594055
2019,8,4,5.06,33.68,0.43,79.12,25.3,1.12,0
2019,8,5,6.48,32.14,0.56,86.25,25.72,1.72,0
2019,8,6,6.13,30.58,1.41,89.94,26.01,1.9,0
2019,8,7,6.54,33.41,3.08,84.19,24.9,2.05,0
2019,8,8,5.57,33.68,10.37,81.19,23.89,1.94,0.110953599
2019,8,9,5.83,34.48,4.65,79.12,24.01,1.41,0
2019,8,10,5.44,31.27,0.97,83.69,25.13,1.09,0.471881121
2019,8,11,6.67,34.36,0.43,76,24.56,1.66,2.274548769
2019,8,12,5.73,35.42,2.31,76.56,25.95,2.2,0
2019,8,13,6.02,33.74,11.12,83.75,24.63,1.18,11.54645252
2019,8,14,5.26,34.39,20.78,83.19,24.07,1.77,0
2019,8,15,5.06,32.17,8.39,83.81,23.97,1.56,19.83572388
2019,8,16,3.38,32.72,11.88,85.5,25.12,1.53,13.16805363
2019,8,17,5.55,32.8,6.9,82.12,25.4,1.41,6.190859318
2019,8,18,5.29,32.37,2.93,85.88,25.1,1.38,15.70110512
2019,8,19,4.52,32.83,0.59,82.12,23.94,1.33,5.492202759
2019,8,20,4.99,31.46,2.83,86.12,24.8,1.57,9.763916969
2019,8,21,5.27,34.56,0.57,75.69,24.35,1.35,22.16275597
2019,8,22,5.21,35.05,5.76,78,24.63,1.39,3.162177563
2019,8,23,3.2,33.08,4.64,86.25,25.51,1.23,0.972576082
2019,8,24,5.52,31.94,17.37,85.12,24.8,2.34,6.228711605
2019,8,25,6.29,33.78,8.47,78.5,24.27,2.34,1.553350329
2019,8,26,6.27,35.5,0.41,78.5,24.84,0.77,0
2019,8,27,5.85,36.62,1.13,75.88,24.9,1.32,0
2019,8,28,2.93,32.99,4.19,84.31,25.79,1.12,5.32759428
2019,8,29,5.64,34.39,0.82,81.5,24.9,1.71,7.038575172
2019,8,30,5.33,33.69,2.19,83.38,25.11,0.96,0
2019,8,31,3.3,32.74,19.78,87.12,25.06,1.11,0.305122405
2019,9,1,6.1,30.65,0.58,84.12,24.31,2.4,2.859256506
2019,9,2,5.19,33.33,7.92,78.56,24.73,1.77,0
2019,9,3,5.86,31.08,5.48,88.69,25.28,2.77,0.506676674
2019,9,4,4.04,29.35,20.58,89.38,25.28,1.27,24.45858574
2019,9,5,3.96,31.53,9.71,89,24.03,1.2,10.47305584
2019,9,6,5.29,33.95,2.62,75.81,24.44,0.86,0.888947546
2019,9,7,3.99,32.58,11.27,82.62,24.23,1.48,7.777218342
2019,9,8,2.77,33.87,10.75,81.38,24.51,0.72,0.82134527
2019,9,9,3.93,33.86,4.24,83.38,24.08,1.2,2.084681273
2019,9,10,3.87,31.19,12.77,90.31,25.19,1.48,17.68108749
2019,9,11,3.39,32.95,6.3,84,25.37,0.73,0.582506359
2019,9,12,3.18,30.99,28.02,88.06,24.23,1.85,1.776989698
2019,9,13,1.92,30.63,58.65,88.75,24.17,2.44,37.54561234
2019,9,14,3.51,32.05,10.66,85.25,23.45,1.05,6.509065628
2019,9,15,4.53,32.67,4.47,83.69,23.14,1.64,7.622576237
2019,9,16,3.15,31.98,16.32,83,23.99,1.18,11.84111691
2019,9,17,3.42,31.21,7.44,84,23.44,1.12,3.519287586
2019,9,18,5.01,32.11,5.84,79.25,22.88,1.4,9.124009132
2019,9,19,5.54,33.4,0.79,79.81,23.12,1.25,10.65154648
2019,9,20,5.4,31.36,0.64,81.69,22.73,0.71,3.106700659
2019,9,21,5.22,31.11,1.49,82.81,23.4,1.35,1.359181523
2019,9,22,4.57,31.05,7.06,87.06,23.99,1.05,0.110953599
2019,9,23,2.77,28.12,20.08,87.75,24.01,1.14,11.51455212
2019,9,24,1.76,30.1,21.72,84.5,22.09,0.99,17.75759697
2019,9,25,1.77,28.11,32.4,88.56,21.96,1.85,32.10886002
2019,9,26,3.65,30.01,6.24,84.69,20.11,1.23,3.351241827
2019,9,27,4.46,30.15,3.35,83.75,21.58,1.57,7.845247746
2019,9,28,3.73,27.48,5.47,89.88,22.06,1.65,0.554767966
2019,9,29,3.45,25.4,17.11,90.44,21.25,1.38,6.242331028
2019,9,30,2.1,27.79,6.76,87.44,20.63,1.43,10.74611282
2019,10,1,2.97,29.97,34.13,87,21.65,1.68,15.31077957
2019,10,2,4.45,37.53,15.23,77.25,21.66,1.27,1.896603823
2019,10,3,4.83,28.55,1.76,86.31,22.33,1.31,1.196215391
2019,10,4,4.16,30.65,2.96,83.19,22,0.95,3.24168849
2019,10,5,4.31,31.29,5.6,84.38,21.58,1.63,0.107506528
2019,10,6,4.58,29.61,1.13,85.5,22.99,1.12,7.696609497
2019,10,7,4.34,32.55,3.9,81.38,21.72,1.26,1.625504136
2019,10,8,1.8,27.37,12.49,93.19,22.09,0.72,2.209465504
2019,10,9,3.36,27.11,6.32,88.25,21.38,1.11,24.56617546
2019,10,10,4.7,28.12,5.12,84.88,20.03,0.98,5.93694067
2019,10,11,4.45,29.08,1.67,84.69,20.82,1.09,2.366224527
2019,10,12,3.75,29.29,0.13,82.94,19.54,1.44,0
2019,10,13,5.08,29.98,0,82.12,18.41,0.84,0
2019,10,14,5.55,30.5,0,79.56,19.74,0.95,0
2019,10,15,5.47,30.35,0.31,80,19.4,1.77,0
2019,10,16,5.32,28.54,0.41,84.75,21.5,1.5,0.660360992
2019,10,17,5.38,29.5,1,79.31,20.73,1.02,1.484938145
2019,10,18,5.14,30.18,0.03,75.94,19.29,1.02,0.601742446
2019,10,19,4.92,30.68,0.09,78.06,19.64,1.57,0
